campaign,variant,load,seed,arm,ticks,wall_time_s,assignment_time_ms_mean
main_50seed,map20_r48_s4,low,929,PhaseC,1500,358.63,190.2917
main_50seed,map20_r48_s4,low,929,ComboS1J1,1500,371.71,212.2855
main_50seed,map20_r48_s4,low,930,Greedy,1500,1012.99,
main_50seed,map20_r48_s4,low,930,Hungarian,1500,36.22,
main_50seed,map20_r48_s4,low,930,JSQ,1500,43.52,
main_50seed,map20_r48_s4,low,930,PhaseC,1500,1123.92,51.7255
main_50seed,map20_r48_s4,low,930,ComboS1J1,1500,440.08,277.2562
main_50seed,map20_r48_s4,low,931,Greedy,1500,313.78,
main_50seed,map20_r48_s4,low,931,Hungarian,1500,510.8,
main_50seed,map20_r48_s4,low,931,JSQ,1500,185.99,
main_50seed,map20_r48_s4,low,931,PhaseC,1500,795.3,62.0433
main_50seed,map20_r48_s4,low,931,ComboS1J1,1500,696.12,164.812
main_50seed,map20_r48_s4,low,932,Greedy,1500,749.12,
main_50seed,map20_r48_s4,low,932,Hungarian,1500,946.0,
main_50seed,map20_r48_s4,low,932,JSQ,1500,65.88,
main_50seed,map20_r48_s4,low,932,PhaseC,1500,646.39,96.4955
main_50seed,map20_r48_s4,low,932,ComboS1J1,1500,437.49,224.5532
main_50seed,map20_r48_s4,low,933,Greedy,1500,131.18,
main_50seed,map20_r48_s4,low,933,Hungarian,1500,1016.51,
main_50seed,map20_r48_s4,low,933,JSQ,1500,410.67,
main_50seed,map20_r48_s4,low,933,PhaseC,1500,354.15,149.8744
main_50seed,map20_r48_s4,low,933,ComboS1J1,1500,421.17,172.4383
main_50seed,map20_r48_s4,low,934,Greedy,1500,161.18,
main_50seed,map20_r48_s4,low,934,Hungarian,1500,101.28,
main_50seed,map20_r48_s4,low,934,JSQ,1500,1039.81,
main_50seed,map20_r48_s4,low,934,PhaseC,1500,345.86,161.798
main_50seed,map20_r48_s4,low,934,ComboS1J1,1500,381.68,189.5501
main_50seed,map20_r48_s4,low,935,Greedy,1500,115.79,
main_50seed,map20_r48_s4,low,935,Hungarian,1500,697.55,
main_50seed,map20_r48_s4,low,935,JSQ,1500,584.15,
main_50seed,map20_r48_s4,low,935,PhaseC,1500,328.51,146.2592
main_50seed,map20_r48_s4,low,935,ComboS1J1,1500,324.13,148.9027
main_50seed,map20_r48_s4,low,936,Greedy,1500,2709.61,
main_50seed,map20_r48_s4,low,936,Hungarian,1500,743.42,
main_50seed,map20_r48_s4,low,936,JSQ,1500,49.21,
main_50seed,map20_r48_s4,low,936,PhaseC,1500,1668.08,37.6643
main_50seed,map20_r48_s4,low,936,ComboS1J1,1500,1314.3,105.4722
main_50seed,map20_r48_s4,low,937,Greedy,1500,240.7,
main_50seed,map20_r48_s4,low,937,Hungarian,1500,64.8,
main_50seed,map20_r48_s4,low,937,JSQ,1500,67.5,
main_50seed,map20_r48_s4,low,937,PhaseC,1500,314.81,172.325
main_50seed,map20_r48_s4,low,937,ComboS1J1,1500,352.61,192.0586
main_50seed,map20_r48_s4,low,938,Greedy,1500,100.7,
main_50seed,map20_r48_s4,low,938,Hungarian,1500,1392.87,
main_50seed,map20_r48_s4,low,938,JSQ,1500,668.67,
main_50seed,map20_r48_s4,low,938,PhaseC,1500,1489.45,52.0033
main_50seed,map20_r48_s4,low,938,ComboS1J1,1500,748.25,131.4128
main_50seed,map20_r48_s4,low,939,Greedy,1500,1271.88,
main_50seed,map20_r48_s4,low,939,Hungarian,1500,95.8,
main_50seed,map20_r48_s4,low,939,JSQ,1500,61.65,
main_50seed,map20_r48_s4,low,939,PhaseC,1500,1004.33,44.5283
main_50seed,map20_r48_s4,low,939,ComboS1J1,1500,454.29,248.0216
main_50seed,map20_r48_s4,low,940,Greedy,1500,75.64,
main_50seed,map20_r48_s4,low,940,Hungarian,1500,84.24,
main_50seed,map20_r48_s4,low,940,JSQ,1500,93.21,
main_50seed,map20_r48_s4,low,940,PhaseC,1500,576.09,117.185
main_50seed,map20_r48_s4,low,940,ComboS1J1,1500,932.87,144.8389
main_50seed,map20_r48_s4,low,941,Greedy,1500,586.49,
main_50seed,map20_r48_s4,low,941,Hungarian,1500,280.44,
main_50seed,map20_r48_s4,low,941,JSQ,1500,591.56,
main_50seed,map20_r48_s4,low,941,PhaseC,1500,403.17,239.7338
main_50seed,map20_r48_s4,low,941,ComboS1J1,1500,425.55,250.221
main_50seed,map20_r48_s4,low,942,Greedy,1500,924.82,
main_50seed,map20_r48_s4,low,942,Hungarian,1500,26.48,
main_50seed,map20_r48_s4,low,942,JSQ,1500,937.67,
main_50seed,map20_r48_s4,low,942,PhaseC,1500,452.92,270.5791
main_50seed,map20_r48_s4,low,942,ComboS1J1,1500,451.79,279.5726
main_50seed,map20_r48_s4,low,943,Greedy,1500,207.82,
main_50seed,map20_r48_s4,low,943,Hungarian,1500,660.53,
main_50seed,map20_r48_s4,low,943,JSQ,1500,78.65,
main_50seed,map20_r48_s4,low,943,PhaseC,1500,314.37,148.2382
main_50seed,map20_r48_s4,low,943,ComboS1J1,1500,342.69,169.6239
main_50seed,map20_r48_s4,low,944,Greedy,1500,1096.16,
main_50seed,map20_r48_s4,low,944,Hungarian,1500,45.26,
main_50seed,map20_r48_s4,low,944,JSQ,1500,1102.95,
main_50seed,map20_r48_s4,low,944,PhaseC,1500,435.56,252.3521
main_50seed,map20_r48_s4,low,944,ComboS1J1,1500,481.87,265.153
main_50seed,map20_r48_s4,low,945,Greedy,1500,448.74,
main_50seed,map20_r48_s4,low,945,Hungarian,1500,80.3,
main_50seed,map20_r48_s4,low,945,JSQ,1500,994.37,
main_50seed,map20_r48_s4,low,945,PhaseC,1500,723.05,99.6419
main_50seed,map20_r48_s4,low,945,ComboS1J1,1500,524.34,186.127
main_50seed,map20_r48_s4,low,946,Greedy,1500,450.57,
main_50seed,map20_r48_s4,low,946,Hungarian,1500,1013.23,
main_50seed,map20_r48_s4,low,946,JSQ,1500,103.4,
main_50seed,map20_r48_s4,low,946,PhaseC,1500,705.04,120.9528
main_50seed,map20_r48_s4,low,946,ComboS1J1,1500,409.71,217.3462
main_50seed,map20_r48_s4,low,947,Greedy,1500,198.67,
main_50seed,map20_r48_s4,low,947,Hungarian,1500,901.58,
main_50seed,map20_r48_s4,low,947,JSQ,1500,112.93,
main_50seed,map20_r48_s4,low,947,PhaseC,1500,1110.39,36.8404
main_50seed,map20_r48_s4,low,947,ComboS1J1,1500,402.87,142.3913
main_50seed,map20_r48_s4,low,948,Greedy,1500,1525.67,
main_50seed,map20_r48_s4,low,948,Hungarian,1500,996.3,
main_50seed,map20_r48_s4,low,948,JSQ,1500,1533.01,
main_50seed,map20_r48_s4,low,948,PhaseC,1500,502.39,257.9558
main_50seed,map20_r48_s4,low,948,ComboS1J1,1500,1773.5,92.1681
main_50seed,map20_r48_s4,low,949,Greedy,1500,98.28,
main_50seed,map20_r48_s4,low,949,Hungarian,1500,109.49,
main_50seed,map20_r48_s4,low,949,JSQ,1500,623.27,
main_50seed,map20_r48_s4,low,949,PhaseC,1500,430.62,144.0091
main_50seed,map20_r48_s4,low,949,ComboS1J1,1500,327.77,165.9328
main_50seed,map20_r48_s4,mid,900,Greedy,1500,1019.11,
main_50seed,map20_r48_s4,mid,900,Hungarian,1500,57.66,
main_50seed,map20_r48_s4,mid,900,JSQ,1500,1031.87,
main_50seed,map20_r48_s4,mid,900,PhaseC,1500,850.18,46.9016
main_50seed,map20_r48_s4,mid,900,ComboS1J1,1500,1401.25,249.6244
main_50seed,map20_r48_s4,mid,901,Greedy,1500,83.19,
main_50seed,map20_r48_s4,mid,901,Hungarian,1500,290.39,
main_50seed,map20_r48_s4,mid,901,JSQ,1500,81.09,
main_50seed,map20_r48_s4,mid,901,PhaseC,1500,255.95,129.3303
main_50seed,map20_r48_s4,mid,901,ComboS1J1,1500,318.81,141.2808
main_50seed,map20_r48_s4,mid,902,Greedy,1500,638.19,
main_50seed,map20_r48_s4,mid,902,Hungarian,1500,1090.25,
main_50seed,map20_r48_s4,mid,902,JSQ,1500,232.03,
main_50seed,map20_r48_s4,mid,902,PhaseC,1500,1423.06,55.5323
main_50seed,map20_r48_s4,mid,902,ComboS1J1,1500,750.62,107.3052
main_50seed,map20_r48_s4,mid,903,Greedy,1500,232.28,
main_50seed,map20_r48_s4,mid,903,Hungarian,1500,818.97,
main_50seed,map20_r48_s4,mid,903,JSQ,1500,293.8,
main_50seed,map20_r48_s4,mid,903,PhaseC,1500,1199.01,42.11
main_50seed,map20_r48_s4,mid,903,ComboS1J1,1500,1218.78,114.4419
main_50seed,map20_r48_s4,mid,904,Greedy,1500,1146.48,
main_50seed,map20_r48_s4,mid,904,Hungarian,1500,937.76,
main_50seed,map20_r48_s4,mid,904,JSQ,1500,685.2,
main_50seed,map20_r48_s4,mid,904,PhaseC,1500,407.28,227.0072
main_50seed,map20_r48_s4,mid,904,ComboS1J1,1500,443.19,219.9728
main_50seed,map20_r48_s4,mid,905,Greedy,1500,122.83,
main_50seed,map20_r48_s4,mid,905,Hungarian,1500,574.14,
main_50seed,map20_r48_s4,mid,905,JSQ,1500,751.39,
main_50seed,map20_r48_s4,mid,905,PhaseC,1500,1107.54,51.9421
main_50seed,map20_r48_s4,mid,905,ComboS1J1,1500,325.91,131.006
main_50seed,map20_r48_s4,mid,906,Greedy,1500,540.83,
main_50seed,map20_r48_s4,mid,906,Hungarian,1500,261.59,
main_50seed,map20_r48_s4,mid,906,JSQ,1500,125.7,
main_50seed,map20_r48_s4,mid,906,PhaseC,1500,482.47,127.054
main_50seed,map20_r48_s4,mid,906,ComboS1J1,1500,426.46,150.7737
main_50seed,map20_r48_s4,mid,907,Greedy,1500,1094.87,
main_50seed,map20_r48_s4,mid,907,Hungarian,1500,39.73,
main_50seed,map20_r48_s4,mid,907,JSQ,1500,60.83,
main_50seed,map20_r48_s4,mid,907,PhaseC,1500,1148.28,62.6956
main_50seed,map20_r48_s4,mid,907,ComboS1J1,1500,388.53,216.2642
main_50seed,map20_r48_s4,mid,908,Greedy,1500,350.59,
main_50seed,map20_r48_s4,mid,908,Hungarian,1500,74.86,
main_50seed,map20_r48_s4,mid,908,JSQ,1500,96.04,
main_50seed,map20_r48_s4,mid,908,PhaseC,1500,398.95,209.9038
main_50seed,map20_r48_s4,mid,908,ComboS1J1,1500,810.98,96.8815
main_50seed,map20_r48_s4,mid,909,Greedy,1500,484.12,
main_50seed,map20_r48_s4,mid,909,Hungarian,1500,850.77,
main_50seed,map20_r48_s4,mid,909,JSQ,1500,92.76,
main_50seed,map20_r48_s4,mid,909,PhaseC,1500,319.55,125.1862
main_50seed,map20_r48_s4,mid,909,ComboS1J1,1500,1067.26,106.2077
main_50seed,map20_r48_s4,mid,910,Greedy,1500,961.2,
main_50seed,map20_r48_s4,mid,910,Hungarian,1500,1167.53,
main_50seed,map20_r48_s4,mid,910,JSQ,1500,77.68,
main_50seed,map20_r48_s4,mid,910,PhaseC,1500,858.4,86.1752
main_50seed,map20_r48_s4,mid,910,ComboS1J1,1500,1158.77,104.8768
main_50seed,map20_r48_s4,mid,911,Greedy,1500,784.08,
main_50seed,map20_r48_s4,mid,911,Hungarian,1500,115.49,
main_50seed,map20_r48_s4,mid,911,JSQ,1500,1202.83,
main_50seed,map20_r48_s4,mid,911,PhaseC,1500,796.46,57.598
main_50seed,map20_r48_s4,mid,911,ComboS1J1,1500,379.61,199.4124
main_50seed,map20_r48_s4,mid,912,Greedy,1500,857.39,
main_50seed,map20_r48_s4,mid,912,Hungarian,1500,119.56,
main_50seed,map20_r48_s4,mid,912,JSQ,1500,704.27,
main_50seed,map20_r48_s4,mid,912,PhaseC,1500,789.34,66.563
main_50seed,map20_r48_s4,mid,912,ComboS1J1,1500,1469.46,106.2569
main_50seed,map20_r48_s4,mid,913,Greedy,1500,122.95,
main_50seed,map20_r48_s4,mid,913,Hungarian,1500,150.76,
main_50seed,map20_r48_s4,mid,913,JSQ,1500,1421.8,
main_50seed,map20_r48_s4,mid,913,PhaseC,1500,1594.26,70.6349
main_50seed,map20_r48_s4,mid,913,ComboS1J1,1500,311.05,144.6108
main_50seed,map20_r48_s4,mid,914,Greedy,1500,1859.28,
main_50seed,map20_r48_s4,mid,914,Hungarian,1500,1311.5,
main_50seed,map20_r48_s4,mid,914,JSQ,1500,955.36,
main_50seed,map20_r48_s4,mid,914,PhaseC,1500,462.07,264.9896
main_50seed,map20_r48_s4,mid,914,ComboS1J1,1500,1715.17,109.8361
main_50seed,map20_r48_s4,mid,915,Greedy,1500,91.35,
main_50seed,map20_r48_s4,mid,915,Hungarian,1500,59.81,
main_50seed,map20_r48_s4,mid,915,JSQ,1500,60.89,
main_50seed,map20_r48_s4,mid,915,PhaseC,1500,615.56,106.5874
main_50seed,map20_r48_s4,mid,915,ComboS1J1,1500,330.06,166.3401
main_50seed,map20_r48_s4,mid,916,Greedy,1500,908.56,
main_50seed,map20_r48_s4,mid,916,Hungarian,1500,2321.43,
main_50seed,map20_r48_s4,mid,916,JSQ,1500,51.56,
main_50seed,map20_r48_s4,mid,916,PhaseC,1500,430.92,246.5298
main_50seed,map20_r48_s4,mid,916,ComboS1J1,1500,1053.32,102.0931
main_50seed,map20_r48_s4,mid,917,Greedy,1500,916.43,
main_50seed,map20_r48_s4,mid,917,Hungarian,1500,160.0,
main_50seed,map20_r48_s4,mid,917,JSQ,1500,239.01,
main_50seed,map20_r48_s4,mid,917,PhaseC,1500,600.0,243.7609
main_50seed,map20_r48_s4,mid,917,ComboS1J1,1500,507.06,248.6848
main_50seed,map20_r48_s4,mid,918,Greedy,1500,1451.32,
main_50seed,map20_r48_s4,mid,918,Hungarian,1500,984.61,
main_50seed,map20_r48_s4,mid,918,JSQ,1500,757.35,
main_50seed,map20_r48_s4,mid,918,PhaseC,1500,1063.21,55.7
main_50seed,map20_r48_s4,mid,918,ComboS1J1,1500,1132.92,103.2022
main_50seed,map20_r48_s4,mid,919,Greedy,1500,1668.5,
main_50seed,map20_r48_s4,mid,919,Hungarian,1500,1271.22,
main_50seed,map20_r48_s4,mid,919,JSQ,1500,1680.78,
main_50seed,map20_r48_s4,mid,919,PhaseC,1500,462.14,292.652
main_50seed,map20_r48_s4,mid,919,ComboS1J1,1500,487.43,303.1311
main_50seed,map20_r48_s4,mid,920,Greedy,1500,150.37,
main_50seed,map20_r48_s4,mid,920,Hungarian,1500,1568.02,
main_50seed,map20_r48_s4,mid,920,JSQ,1500,140.12,
main_50seed,map20_r48_s4,mid,920,PhaseC,1500,1034.72,53.0586
main_50seed,map20_r48_s4,mid,920,ComboS1J1,1500,1056.95,133.9876
main_50seed,map20_r48_s4,mid,921,Greedy,1500,121.09,
main_50seed,map20_r48_s4,mid,921,Hungarian,1500,132.1,
main_50seed,map20_r48_s4,mid,921,JSQ,1500,162.26,
main_50seed,map20_r48_s4,mid,921,PhaseC,1500,694.8,101.2501
main_50seed,map20_r48_s4,mid,921,ComboS1J1,1500,1261.85,115.0416
main_50seed,map20_r48_s4,mid,922,Greedy,1500,1003.84,
main_50seed,map20_r48_s4,mid,922,Hungarian,1500,746.5,
main_50seed,map20_r48_s4,mid,922,JSQ,1500,581.89,
main_50seed,map20_r48_s4,mid,922,PhaseC,1500,414.73,210.6567
main_50seed,map20_r48_s4,mid,922,ComboS1J1,1500,405.05,213.324
main_50seed,map20_r48_s4,mid,923,Greedy,1500,1190.28,
main_50seed,map20_r48_s4,mid,923,Hungarian,1500,95.13,
main_50seed,map20_r48_s4,mid,923,JSQ,1500,1018.71,
main_50seed,map20_r48_s4,mid,923,PhaseC,1500,707.76,62.5767
main_50seed,map20_r48_s4,mid,923,ComboS1J1,1500,413.61,218.4282
main_50seed,map20_r48_s4,mid,924,Greedy,1500,656.94,
main_50seed,map20_r48_s4,mid,924,Hungarian,1500,1255.72,
main_50seed,map20_r48_s4,mid,924,JSQ,1500,778.6,
main_50seed,map20_r48_s4,mid,924,PhaseC,1500,892.48,35.0337
main_50seed,map20_r48_s4,mid,924,ComboS1J1,1500,750.5,118.4192
main_50seed,map20_r48_s4,mid,925,Greedy,1500,85.08,
main_50seed,map20_r48_s4,mid,925,Hungarian,1500,86.89,
main_50seed,map20_r48_s4,mid,925,JSQ,1500,668.96,
main_50seed,map20_r48_s4,mid,925,PhaseC,1500,549.45,102.5202
main_50seed,map20_r48_s4,mid,925,ComboS1J1,1500,331.39,143.4768
main_50seed,map20_r48_s4,mid,926,Greedy,1500,1688.87,
main_50seed,map20_r48_s4,mid,926,Hungarian,1500,77.1,
main_50seed,map20_r48_s4,mid,926,JSQ,1500,94.51,
main_50seed,map20_r48_s4,mid,926,PhaseC,1500,872.74,38.6332
main_50seed,map20_r48_s4,mid,926,ComboS1J1,1500,1317.11,96.2378
main_50seed,map20_r48_s4,mid,927,Greedy,1500,177.85,
main_50seed,map20_r48_s4,mid,927,Hungarian,1500,1367.02,
main_50seed,map20_r48_s4,mid,927,JSQ,1500,1024.31,
main_50seed,map20_r48_s4,mid,927,PhaseC,1500,324.28,100.499
main_50seed,map20_r48_s4,mid,927,ComboS1J1,1500,1226.26,115.2
main_50seed,map20_r48_s4,mid,928,Greedy,1500,1006.5,
main_50seed,map20_r48_s4,mid,928,Hungarian,1500,51.44,
main_50seed,map20_r48_s4,mid,928,JSQ,1500,452.11,
main_50seed,map20_r48_s4,mid,928,PhaseC,1500,401.44,229.0507
main_50seed,map20_r48_s4,mid,928,ComboS1J1,1500,1298.0,113.3598
main_50seed,map20_r48_s4,mid,929,Greedy,1500,452.93,
main_50seed,map20_r48_s4,mid,929,Hungarian,1500,1294.84,
main_50seed,map20_r48_s4,mid,929,JSQ,1500,189.69,
main_50seed,map20_r48_s4,mid,929,PhaseC,1500,964.84,81.1923
main_50seed,map20_r48_s4,mid,929,ComboS1J1,1500,777.71,130.0556
main_50seed,map20_r48_s4,mid,930,Greedy,1500,769.79,
main_50seed,map20_r48_s4,mid,930,Hungarian,1500,963.92,
main_50seed,map20_r48_s4,mid,930,JSQ,1500,1193.41,
main_50seed,map20_r48_s4,mid,930,PhaseC,1500,476.61,251.1786
main_50seed,map20_r48_s4,mid,930,ComboS1J1,1500,439.41,268.9262
main_50seed,map20_r48_s4,mid,931,Greedy,1500,85.62,
main_50seed,map20_r48_s4,mid,931,Hungarian,1500,567.55,
main_50seed,map20_r48_s4,mid,931,JSQ,1500,743.72,
main_50seed,map20_r48_s4,mid,931,PhaseC,1500,543.23,100.8985
main_50seed,map20_r48_s4,mid,931,ComboS1J1,1500,524.9,138.6625
main_50seed,map20_r48_s4,mid,932,Greedy,1500,1340.27,
main_50seed,map20_r48_s4,mid,932,Hungarian,1500,52.63,
main_50seed,map20_r48_s4,mid,932,JSQ,1500,43.88,
main_50seed,map20_r48_s4,mid,932,PhaseC,1500,425.7,253.1993
main_50seed,map20_r48_s4,mid,932,ComboS1J1,1500,598.73,267.9676
main_50seed,map20_r48_s4,mid,933,Greedy,1500,1048.69,
main_50seed,map20_r48_s4,mid,933,Hungarian,1500,93.43,
main_50seed,map20_r48_s4,mid,933,JSQ,1500,778.36,
main_50seed,map20_r48_s4,mid,933,PhaseC,1500,429.41,231.0849
main_50seed,map20_r48_s4,mid,933,ComboS1J1,1500,435.69,255.1544
main_50seed,map20_r48_s4,mid,934,Greedy,1500,129.25,
main_50seed,map20_r48_s4,mid,934,Hungarian,1500,441.76,
main_50seed,map20_r48_s4,mid,934,JSQ,1500,1198.15,
main_50seed,map20_r48_s4,mid,934,PhaseC,1500,1588.86,37.3919
main_50seed,map20_r48_s4,mid,934,ComboS1J1,1500,707.02,109.2813
main_50seed,map20_r48_s4,mid,935,Greedy,1500,483.59,
main_50seed,map20_r48_s4,mid,935,Hungarian,1500,187.72,
main_50seed,map20_r48_s4,mid,935,JSQ,1500,547.88,
main_50seed,map20_r48_s4,mid,935,PhaseC,1500,273.53,128.3579
main_50seed,map20_r48_s4,mid,935,ComboS1J1,1500,1277.44,114.1187
main_50seed,map20_r48_s4,mid,936,Greedy,1500,689.05,
main_50seed,map20_r48_s4,mid,936,Hungarian,1500,626.8,
main_50seed,map20_r48_s4,mid,936,JSQ,1500,883.74,
main_50seed,map20_r48_s4,mid,936,PhaseC,1500,924.07,34.965
main_50seed,map20_r48_s4,mid,936,ComboS1J1,1500,388.28,214.6371
main_50seed,map20_r48_s4,mid,937,Greedy,1500,565.05,
main_50seed,map20_r48_s4,mid,937,Hungarian,1500,635.97,
main_50seed,map20_r48_s4,mid,937,JSQ,1500,728.26,
main_50seed,map20_r48_s4,mid,937,PhaseC,1500,371.34,208.5013
main_50seed,map20_r48_s4,mid,937,ComboS1J1,1500,563.01,112.3708
main_50seed,map20_r48_s4,mid,938,Greedy,1500,114.48,
main_50seed,map20_r48_s4,mid,938,Hungarian,1500,520.34,
main_50seed,map20_r48_s4,mid,938,JSQ,1500,975.83,
main_50seed,map20_r48_s4,mid,938,PhaseC,1500,689.0,102.6519
main_50seed,map20_r48_s4,mid,938,ComboS1J1,1500,1014.59,130.1068
main_50seed,map20_r48_s4,mid,939,Greedy,1500,561.64,
main_50seed,map20_r48_s4,mid,939,Hungarian,1500,1581.15,
main_50seed,map20_r48_s4,mid,939,JSQ,1500,1291.89,
main_50seed,map20_r48_s4,mid,939,PhaseC,1500,824.22,39.0965
main_50seed,map20_r48_s4,mid,939,ComboS1J1,1500,350.81,169.7679
main_50seed,map20_r48_s4,mid,940,Greedy,1500,472.49,
main_50seed,map20_r48_s4,mid,940,Hungarian,1500,1278.12,
main_50seed,map20_r48_s4,mid,940,JSQ,1500,1155.2,
main_50seed,map20_r48_s4,mid,940,PhaseC,1500,340.4,175.5631
main_50seed,map20_r48_s4,mid,940,ComboS1J1,1500,805.55,114.1179
main_50seed,map20_r48_s4,mid,941,Greedy,1500,118.99,
main_50seed,map20_r48_s4,mid,941,Hungarian,1500,72.71,
main_50seed,map20_r48_s4,mid,941,JSQ,1500,478.39,
main_50seed,map20_r48_s4,mid,941,PhaseC,1500,317.19,149.2548
main_50seed,map20_r48_s4,mid,941,ComboS1J1,1500,291.77,162.4351
main_50seed,map20_r48_s4,mid,942,Greedy,1500,136.32,
main_50seed,map20_r48_s4,mid,942,Hungarian,1500,759.49,
main_50seed,map20_r48_s4,mid,942,JSQ,1500,87.68,
main_50seed,map20_r48_s4,mid,942,PhaseC,1500,1174.5,90.1926
main_50seed,map20_r48_s4,mid,942,ComboS1J1,1500,581.73,142.594
main_50seed,map20_r48_s4,mid,943,Greedy,1500,303.53,
main_50seed,map20_r48_s4,mid,943,Hungarian,1500,604.16,
main_50seed,map20_r48_s4,mid,943,JSQ,1500,901.25,
main_50seed,map20_r48_s4,mid,943,PhaseC,1500,582.37,97.9432
main_50seed,map20_r48_s4,mid,943,ComboS1J1,1500,1411.9,122.7148
main_50seed,map20_r48_s4,mid,944,Greedy,1500,1129.95,
main_50seed,map20_r48_s4,mid,944,Hungarian,1500,53.77,
main_50seed,map20_r48_s4,mid,944,JSQ,1500,1149.27,
main_50seed,map20_r48_s4,mid,944,PhaseC,1500,1472.08,51.3552
main_50seed,map20_r48_s4,mid,944,ComboS1J1,1500,448.93,262.9371
main_50seed,map20_r48_s4,mid,945,Greedy,1500,717.65,
main_50seed,map20_r48_s4,mid,945,Hungarian,1500,993.9,
main_50seed,map20_r48_s4,mid,945,JSQ,1500,1162.9,
main_50seed,map20_r48_s4,mid,945,PhaseC,1500,635.75,88.6522
main_50seed,map20_r48_s4,mid,945,ComboS1J1,1500,790.89,110.7109
main_50seed,map20_r48_s4,mid,946,Greedy,1500,207.17,
main_50seed,map20_r48_s4,mid,946,Hungarian,1500,943.43,
main_50seed,map20_r48_s4,mid,946,JSQ,1500,948.36,
main_50seed,map20_r48_s4,mid,946,PhaseC,1500,520.89,103.7944
main_50seed,map20_r48_s4,mid,946,ComboS1J1,1500,1006.68,110.4541
main_50seed,map20_r48_s4,mid,947,Greedy,1500,2034.8,
main_50seed,map20_r48_s4,mid,947,Hungarian,1500,1042.05,
main_50seed,map20_r48_s4,mid,947,JSQ,1500,127.93,
main_50seed,map20_r48_s4,mid,947,PhaseC,1500,417.15,228.0443
main_50seed,map20_r48_s4,mid,947,ComboS1J1,1500,2402.63,102.5012
main_50seed,map20_r48_s4,mid,948,Greedy,1500,1852.5,
main_50seed,map20_r48_s4,mid,948,Hungarian,1500,1398.3,
main_50seed,map20_r48_s4,mid,948,JSQ,1500,81.75,
main_50seed,map20_r48_s4,mid,948,PhaseC,1500,456.03,259.531
main_50seed,map20_r48_s4,mid,948,ComboS1J1,1500,2362.44,91.2473
main_50seed,map20_r48_s4,mid,949,Greedy,1500,211.92,
main_50seed,map20_r48_s4,mid,949,Hungarian,1500,752.4,
main_50seed,map20_r48_s4,mid,949,JSQ,1500,867.54,
main_50seed,map20_r48_s4,mid,949,PhaseC,1500,964.22,85.5693
main_50seed,map20_r48_s4,mid,949,ComboS1J1,1500,304.58,144.3556
station6_10seed,map20_r48_s6,low,721,greedy,1500,472.19,
station6_10seed,map20_r48_s6,low,722,greedy,1500,51.99,
station6_10seed,map20_r48_s6,low,723,greedy,1500,58.12,
station6_10seed,map20_r48_s6,low,724,greedy,1500,58.0,
station6_10seed,map20_r48_s6,low,725,greedy,1500,331.2,
station6_10seed,map20_r48_s6,low,726,greedy,1500,40.25,
station6_10seed,map20_r48_s6,low,727,greedy,1500,54.94,
station6_10seed,map20_r48_s6,low,728,greedy,1500,74.43,
station6_10seed,map20_r48_s6,low,729,greedy,1500,41.25,
station6_10seed,map20_r48_s6,low,730,greedy,1500,55.44,
station6_10seed,map20_r48_s6,mid,721,greedy,1500,1188.46,
station6_10seed,map20_r48_s6,mid,722,greedy,1500,60.69,
station6_10seed,map20_r48_s6,mid,723,greedy,1500,940.91,
station6_10seed,map20_r48_s6,mid,724,greedy,1500,59.01,
station6_10seed,map20_r48_s6,mid,725,greedy,1500,53.27,
station6_10seed,map20_r48_s6,mid,726,greedy,1500,47.67,
station6_10seed,map20_r48_s6,mid,727,greedy,1500,57.48,
station6_10seed,map20_r48_s6,mid,728,greedy,1500,43.16,
station6_10seed,map20_r48_s6,mid,729,greedy,1500,55.69,
station6_10seed,map20_r48_s6,mid,730,greedy,1500,45.91,
station6_10seed,map20_r48_s6,high,721,greedy,1500,48.58,
station6_10seed,map20_r48_s6,high,722,greedy,1500,50.03,
station6_10seed,map20_r48_s6,high,723,greedy,1500,463.75,
station6_10seed,map20_r48_s6,high,724,greedy,1500,65.34,
station6_10seed,map20_r48_s6,high,725,greedy,1500,70.18,
station6_10seed,map20_r48_s6,high,726,greedy,1500,143.72,
station6_10seed,map20_r48_s6,high,727,greedy,1500,52.96,
station6_10seed,map20_r48_s6,high,728,greedy,1500,52.81,
station6_10seed,map20_r48_s6,high,729,greedy,1500,280.11,
station6_10seed,map20_r48_s6,high,730,greedy,1500,61.4,
station6_10seed,map20_r48_s6,low,721,hungarian,1500,1090.23,
station6_10seed,map20_r48_s6,low,722,hungarian,1500,54.18,
station6_10seed,map20_r48_s6,low,723,hungarian,1500,66.53,
station6_10seed,map20_r48_s6,low,724,hungarian,1500,51.91,
station6_10seed,map20_r48_s6,low,725,hungarian,1500,52.77,
station6_10seed,map20_r48_s6,low,726,hungarian,1500,282.09,
station6_10seed,map20_r48_s6,low,727,hungarian,1500,56.57,
station6_10seed,map20_r48_s6,low,728,hungarian,1500,776.96,
station6_10seed,map20_r48_s6,low,729,hungarian,1500,440.44,
station6_10seed,map20_r48_s6,low,730,hungarian,1500,63.53,
station6_10seed,map20_r48_s6,mid,721,hungarian,1500,280.53,
station6_10seed,map20_r48_s6,mid,722,hungarian,1500,53.66,
station6_10seed,map20_r48_s6,mid,723,hungarian,1500,43.7,
station6_10seed,map20_r48_s6,mid,724,hungarian,1500,124.76,
